id,duration,distance,build_up_duration,shot_technique_normal,shot_technique_lob,shot_technique_half_volley,shot_open_goal,pass_height_name,pass_cut_back,pass_through_ball,follows_goalkeeper,follows_dribble,pass_cross,goal,player_name,team_name,match_id,x_loc,y_loc,pass_player_name
f68b7665-d49f-4725-a0df-53b461e9299e,0.130496,32.459975354272835,66.958685003,1,0,0,0,0,0,0,0,0,0,0,Ivan Rakitić,Barcelona,16248,89.8,51.9,Arthur Henrique Ramos de Oliveira Melo
220c4de5-583e-4b2e-8f39-4a7e4cf73451,0.1572,10.04987562112089,14.192979000000001,1,0,0,0,0,1,0,0,0,1,0,Denis Cheryshev,Valencia,16023,110.0,39.0,Kevin Gameiro
46b10b08-5e87-42b5-a4ba-a05248a20756,0.669537,6.706713054842882,1.5739999999999998,1,0,0,0,1,0,0,0,0,0,1,Clément Lenglet,Barcelona,16265,113.7,37.7,Ousmane Dembélé
aa00b669-465f-4b1e-abc0-ea59a5a79f10,1.35661,33.30375354220602,7.963157000000001,1,0,0,0,1,0,0,0,0,0,0,Ángel Lafita Castillo,Getafe,70264,86.7,39.5,Pablo Sarabia García
defc0d7e-6895-414e-b73b-24eaf852daeb,0.85,18.91903803051307,5.601835,1,0,0,0,0,0,0,0,0,0,0,Luis Alberto Suárez Díaz,Barcelona,267301,103.2,31.3,Neymar da Silva Santos Junior
bd18b9a1-8594-45db-a93c-c194413e9451,0.2848,17.68191166135607,13.654989,1,0,0,0,2,0,0,0,0,1,0,Carlos Arturo Bacca Ahumada,Sevilla,266142,105.7,29.6,Benoît Trémoulinas
26405e7f-672d-4e56-99dc-8935e36c2ecc,0.970889,23.827085428142485,12.968900000000001,1,0,0,0,0,0,0,0,0,0,0,Jorge Andújar Moreno,Sevilla,266142,99.3,51.8,Éver Maximiliano David Banega
6a609106-a70c-4a9b-8525-0f84f6c053d6,0.9594,11.098198051936174,1.9716999999999998,1,0,0,0,1,0,0,0,0,0,1,Kléper Laveran Lima Ferreira,Real Madrid,267085,109.9,35.4,Toni Kroos
c94f98d1-9208-4dd4-a4f9-1d61d6e198d1,0.4483,14.860013458944112,22.884700000000002,1,0,0,0,0,0,0,0,0,0,0,Luis Alberto Suárez Díaz,Barcelona,9650,109.1,50.1,Ivan Rakitić
27a84443-5687-4c2f-a7b5-4981eddb5dcb,0.765,11.761377470347595,40.36000000000001,0,0,0,0,2,0,0,0,0,0,0,Lionel Andrés Messi Cuccittini,Barcelona,9912,112.8,49.3,Philippe Coutinho Correia
e6459ea1-f25c-4377-bfb4-69535328c43f,0.654826,7.529276193632425,1.577,1,0,0,0,1,0,0,0,0,0,1,Samuel Yves Umtiti,Barcelona,9880,113.5,43.8,Philippe Coutinho Correia
dead5968-b5b0-4aa3-97e1-34678a9bb8e2,1.587,15.988120589988057,20.147000000000002,1,0,0,0,0,0,0,0,0,0,0,Lionel Andrés Messi Cuccittini,Barcelona,9642,112.1,26.1,Luis Alberto Suárez Díaz
c6ba654f-c788-460f-babd-dbaeabdf0732,0.576176,9.060905032059438,12.31,1,0,0,0,0,0,0,0,0,0,0,Lionel Andrés Messi Cuccittini,Barcelona,9774,113.3,33.9,Jordi Alba Ramos
5d970909-7a4d-4531-943a-6e27b4739daf,1.998,21.79036484320536,12.189,1,0,0,0,0,0,0,0,0,0,1,Luis Alberto Suárez Díaz,Barcelona,9754,105.1,24.1,Lionel Andrés Messi Cuccittini
58e1b116-f017-49e7-bc0d-cee2bed24c10,0.924,16.1245154965971,10.389000000000001,0,0,1,0,1,0,0,0,0,1,0,Carlos Arturo Bacca Ahumada,Villarreal,9928,104.0,42.0,Mario Gaspar Pérez Martínez
11bfe737-a561-4999-af38-3d96a2433e10,1.259584,12.50319959050482,19.839,1,0,0,0,0,0,0,0,0,0,1,Luis Alberto Suárez Díaz,Barcelona,9736,109.2,33.7,Sergi Roberto Carnicer
