id,duration,distance,build_up_duration,shot_technique_normal,shot_technique_lob,shot_technique_half_volley,shot_open_goal,pass_height_name,pass_cut_back,pass_through_ball,follows_goalkeeper,follows_dribble,pass_cross,goal,player_name,team_name,match_id,x_loc,y_loc,pass_player_name
6d61041e-fbcc-4ac7-8ad1-a211935b7118,0.6228,7.805767098754609,2.6711,0,0,0,0,1,0,0,0,0,1,1,Seydou Kéita,Barcelona,69253,112.2,39.7,Lionel Andrés Messi Cuccittini
68e285ca-1efb-49af-83f7-9d691114ce5b,0.277872,15.706368135250107,30.364516000000002,1,0,0,0,0,0,0,0,0,0,0,Zlatan Ibrahimović,Barcelona,69237,106.2,47.5,Xavier Hernández Creus
12d062a7-677a-4aef-82b8-9f4b61480cd7,0.2283,14.263590010933436,23.665126,1,0,0,0,0,0,0,0,0,0,0,Marcelo Vieira da Silva Júnior,Real Madrid,69262,109.1,30.8,Ricardo Izecson dos Santos Leite
69799647-b0b0-4c9c-96d4-acbb34f55528,0.0249,13.670405992508046,25.6549,1,0,0,0,0,0,0,0,0,0,0,Zlatan Ibrahimović,Barcelona,69277,107.2,35.2,Andrés Iniesta Luján
5466c731-2e41-4bf1-8f13-909105bc443b,0.1986,18.552088831180168,42.493644,1,0,0,0,0,0,0,0,0,1,0,David Josué Jiménez Silva,Valencia,69224,102.7,33.3,Jordi Alba Ramos
a894927f-4778-43dc-996b-64c12a79060e,0.50625,13.209466302617985,8.716899999999999,1,0,0,0,2,1,0,0,0,1,0,Juan Manuel Mata García,Valencia,69252,106.8,39.5,David Josué Jiménez Silva
7015f588-14c5-46e3-8d42-372fcf4c9f12,0.1301,24.845522735495024,19.982636,1,0,0,0,0,0,0,0,0,0,0,Lionel Andrés Messi Cuccittini,Barcelona,69243,98.3,52.1,Andrés Iniesta Luján
24bf2fee-3207-459d-a04f-bdde52a63a12,0.1858,15.910059710761615,3.2318000000000002,1,0,0,0,1,0,0,0,0,0,0,Zlatan Ibrahimović,Barcelona,69229,108.7,51.2,Xavier Hernández Creus
fd0dcdb3-818a-49e4-bef5-b327d2df34b6,0.9416,22.135040094836057,2.9859,0,0,0,0,1,0,0,0,0,0,0,Borja Valero Iglesias,Mallorca,69250,101.4,52.0,Jose Luis Martí Soler
dacf912a-6221-477b-9647-51ed310ca25c,0.1078,17.564737401965342,11.091568,1,0,0,0,2,0,0,0,0,1,0,Arouna Koné,Sevilla,69243,102.6,37.6,Manuel Jesús Ortiz Toribio
3e75d0a3-c413-48a8-b863-4e36cfb6c35a,1.239634,9.808159868191387,7.081635003,1,0,0,0,1,0,1,0,0,0,1,Lionel Andrés Messi Cuccittini,Barcelona,69259,110.6,37.2,Xavier Hernández Creus
7ebe1d77-4c29-4829-a78c-dc18494e90f4,1.467864,36.98986347636336,14.517471,1,0,0,0,2,0,0,0,0,0,0,Pablo Orbaiz Lesaka,Athletic Club,69288,87.2,57.1,Markel Susaeta Laskurain
4f25b7b4-6934-4903-a2fe-a50225ef7bf1,0.3357,12.323960402403122,2.9124,0,0,1,0,1,0,0,0,0,0,0,Luís Fabiano Clemente,Sevilla,69239,111.8,49.2,Abdoulay Konko
af310451-9800-4b35-b3ac-6f98efed4806,1.3278,11.73243367763057,9.345646,1,0,0,0,0,0,0,0,0,0,0,Lionel Andrés Messi Cuccittini,Barcelona,69220,116.2,28.9,Gerard Piqué Bernabéu
a05327f1-6213-4338-b5f6-de05694f48f9,1.115526,20.80624906127964,35.427011,1,0,0,0,0,0,0,0,0,0,0,Lionel Andrés Messi Cuccittini,Barcelona,69238,104.7,54.1,Daniel Alves da Silva
5ab963b3-39ff-4e32-8bab-570821082895,0.1454,27.257476038694417,22.359058,1,0,0,0,0,0,0,0,0,0,0,José Manuel Jurado Marín,Atlético Madrid,69292,93.1,35.6,Diego Forlán Corazo
5012755a-a05e-4760-9f3d-b5555ef64500,0.898554,27.36073829413235,24.01746,1,0,0,0,0,0,0,0,0,0,0,Lionel Andrés Messi Cuccittini,Barcelona,69243,93.1,45.0,Xavier Hernández Creus
51cb1f73-af48-4988-a5e4-30a3cf033669,0.3068,12.53993620398445,33.297956,1,0,0,0,0,0,1,0,0,0,0,Lionel Andrés Messi Cuccittini,Barcelona,69218,109.4,33.3,Zlatan Ibrahimović
e1db8373-7ab2-4ffe-9780-060112e43e60,1.766363,30.401480227120523,10.913301,1,0,0,0,2,0,0,0,0,0,0,Miguel Ángel De las Cuevas Barberá,Sporting Gijón,69220,95.5,22.0,Carmelo José González Jiménez
f9795700-75c7-4b23-9eeb-2ba796a070df,0.3516,24.039342753078756,52.448211,1,0,0,0,0,0,0,0,0,0,0,Xavier Hernández Creus,Barcelona,69243,99.0,51.7,Lionel Andrés Messi Cuccittini
f719639f-7be1-40b7-811f-f68bd99f3f83,0.154,8.58020978764506,48.21650000299999,0,0,0,0,1,0,0,0,0,0,0,Pedro Eliezer Rodríguez Ledesma,Barcelona,69250,113.1,45.1,Seydou Kéita
ee6f7de9-5db4-4e8e-afac-8d2fc3dcccca,0.780524,11.300442469213321,45.202273,1,0,0,0,1,0,1,0,0,1,0,Zlatan Ibrahimović,Barcelona,69256,113.3,49.1,Sergio Busquets i Burgos
edf88a6f-2f2a-489b-9b68-db4720173eee,0.1453,31.9695167307859,30.2382,0,0,1,0,1,0,0,0,0,0,0,Gonzalo Castro Irizábal,Mallorca,69298,94.9,20.2,Borja Valero Iglesias
5b1c6614-5755-473a-a4f4-69f334c79137,0.2973,11.829623831720093,18.31700001,1,0,0,0,1,0,0,0,0,0,0,Arouna Koné,Sevilla,69243,116.5,28.7,Ivica Dragutinovic
e2f19047-b17a-4055-b4bf-5468ae91295c,0.207,13.509256086106296,59.355848,1,0,0,0,1,0,1,0,0,0,0,Zlatan Ibrahimović,Barcelona,69220,111.5,29.5,Xavier Hernández Creus
193fba8b-8a3f-4269-83c7-d7936650542e,0.813816,21.576144233852347,9.253400000000001,1,0,0,0,0,0,0,0,0,0,0,Óscar Serrano Rodriguez,Racing Santander,69254,105.2,24.3,Pedro Manuel Munitis Álvarez
958a89c0-b557-4853-8d10-08de3197c8a3,0.4246,11.160645142642961,11.982832,1,0,0,0,0,1,0,0,0,1,0,Gerard Piqué Bernabéu,Barcelona,69243,113.4,49.0,Rafael Márquez Álvarez
37b8b9d2-7f32-4916-b321-8e648e495584,0.906,17.40028735394908,17.0587,1,0,0,0,0,0,0,0,0,0,0,Andrés Iniesta Luján,Barcelona,69257,106.6,28.9,Lionel Andrés Messi Cuccittini
e3f23063-8e4e-4b9b-b921-56c8f2fa60ce,1.286151,14.023551618616453,16.3645,1,0,0,0,1,0,0,0,0,1,0,Zlatan Ibrahimović,Barcelona,69229,107.1,34.5,Jeffren Isaac Suárez Bermúdez
d465c631-e49d-42a2-82d6-4ef9172352f9,0.6447,7.271863585079138,14.632299999999999,1,0,0,1,0,0,0,0,0,0,1,Lionel Andrés Messi Cuccittini,Barcelona,69219,113.8,43.8,Bojan Krkíc Pérez
5a18e334-20b5-4214-961b-f536fe302318,0.4599,17.618172436436193,51.068121005,1,0,0,0,0,0,1,0,0,0,0,Zlatan Ibrahimović,Barcelona,69240,108.8,53.6,Lionel Andrés Messi Cuccittini
c664514b-4cd4-493a-83fd-861f48ab2877,0.428718,10.771258050942794,9.0072,1,0,0,0,1,0,0,0,0,1,0,José Raúl Baena Urdiales,Espanyol,69213,112.9,31.9,José María Callejón Bueno
67c1b17b-7f81-4222-b0b6-bf8291089fc0,1.199785,14.51344204522139,15.925500000000001,1,0,0,0,1,0,0,0,0,1,0,Alejandro Bergantiños García,Xerez,69267,105.8,43.0,Víctor Sánchez Mata
6e71768b-8e2e-4362-acb8-b5c9a7ffab50,0.48,17.274258305351346,46.466941000000006,1,0,0,0,0,0,0,0,0,0,0,Lionel Andrés Messi Cuccittini,Barcelona,69243,107.2,51.6,Daniel Alves da Silva
cbd9f2cc-b802-46a6-889e-d366d0011d7a,0.3391,35.29532546952925,13.1648,1,0,0,0,1,0,0,0,0,0,0,Rafael Márquez Álvarez,Barcelona,69256,87.6,54.0,Andrés Iniesta Luján
